,Property,Image1,Image2,contrast11,contrast12,contrast13,contrast14,contrast_avg1,contrast21,contrast22,contrast23,contrast24,contrast_avg2,dissimilarity11,dissimilarity12,dissimilarity13,dissimilarity14,dissimilarity_avg1,dissimilarity21,dissimilarity22,dissimilarity23,dissimilarity24,dissimilarity_avg2,homogeneity11,homogeneity12,homogeneity13,homogeneity14,homogeneity_avg1,homogeneity21,homogeneity22,homogeneity23,homogeneity24,homogeneity_avg_2,energy_feature11,energy_feature12,energy_feature13,energy_feature14,energy_feature_avg1,energy_feature21,energy_feature22,energy_feature23,energy_feature24,energy_feature_avg2,correlation_feature11,correlation_feature12,correlation_feature13,correlation_feature14,correlation_feature_avg1,correlation_feature21,correlation_feature22,correlation_feature23,correlation_feature24,correlation_feature_avg2,asm_feature11,asm_feature12,asm_feature13,asm_feature14,asm_feature_avg1,asm_feature21,asm_feature22,asm_feature23,asm_feature24,asm_feature_avg2,PIQ_DISTS,Cosine similarity,td_b7,vents_count_1,vents_count_2,common_vents_count,similarity_ratio,label
1635,20999,2017-08-17_7.jpeg,2018-03-13_6.jpeg,1.58,2.71,1.87,2.95,2.28,1.35,2.32,1.39,2.35,1.85,0.51,0.70,0.57,0.73,0.63,0.46,0.65,0.49,0.65,0.57,0.82,0.78,0.81,0.78,0.80,0.83,0.78,0.81,0.78,0.80,0.44,0.43,0.44,0.43,0.44,0.44,0.42,0.44,0.42,0.43,0.96,0.93,0.95,0.92,0.94,0.97,0.95,0.97,0.95,0.96,0.20,0.18,0.20,0.19,0.19,0.19,0.18,0.19,0.18,0.19,0.14,0.88,5.99,6.00,7.00,5.00,0.71,N
1636,20999,2018-03-13_6.jpeg,2018-07-08_5.jpeg,1.35,2.32,1.39,2.35,1.85,1.12,1.77,1.12,1.88,1.47,0.46,0.65,0.49,0.65,0.57,0.43,0.57,0.45,0.59,0.51,0.83,0.78,0.81,0.78,0.80,0.84,0.80,0.83,0.80,0.82,0.44,0.42,0.44,0.42,0.43,0.43,0.42,0.43,0.42,0.42,0.97,0.95,0.97,0.95,0.96,0.96,0.94,0.96,0.94,0.95,0.19,0.18,0.19,0.18,0.19,0.18,0.17,0.18,0.17,0.18,0.20,0.49,2.95,7.00,12.00,6.00,0.50,Y
1637,20999,2018-07-08_5.jpeg,2019-04-20_4.jpeg,1.12,1.77,1.12,1.88,1.47,1.35,2.44,1.53,2.20,1.88,0.43,0.57,0.45,0.59,0.51,0.58,0.82,0.63,0.76,0.70,0.84,0.80,0.83,0.80,0.82,0.77,0.71,0.75,0.73,0.74,0.43,0.42,0.43,0.42,0.42,0.42,0.41,0.42,0.41,0.42,0.96,0.94,0.96,0.94,0.95,0.96,0.93,0.96,0.94,0.95,0.18,0.17,0.18,0.17,0.18,0.18,0.17,0.18,0.17,0.18,0.19,0.45,2.70,12.00,11.00,10.00,0.83,N
1638,20999,2019-04-20_4.jpeg,2019-08-25_3.jpeg,1.35,2.44,1.53,2.20,1.88,1.25,2.13,1.17,2.05,1.65,0.58,0.82,0.63,0.76,0.70,0.44,0.62,0.44,0.59,0.52,0.77,0.71,0.75,0.73,0.74,0.84,0.79,0.83,0.80,0.81,0.42,0.41,0.42,0.41,0.42,0.43,0.41,0.43,0.42,0.42,0.96,0.93,0.96,0.94,0.95,0.97,0.96,0.98,0.96,0.97,0.18,0.17,0.18,0.17,0.18,0.18,0.17,0.18,0.17,0.18,0.15,0.62,3.93,11.00,11.00,9.00,0.82,N
1639,20999,2019-08-25_3.jpeg,2020-03-31_2.jpeg,1.25,2.13,1.17,2.05,1.65,1.28,2.20,1.33,2.20,1.75,0.44,0.62,0.44,0.59,0.52,0.50,0.70,0.53,0.68,0.60,0.84,0.79,0.83,0.80,0.81,0.81,0.75,0.79,0.76,0.78,0.43,0.41,0.43,0.42,0.42,0.44,0.42,0.44,0.42,0.43,0.97,0.96,0.98,0.96,0.97,0.97,0.95,0.97,0.95,0.96,0.18,0.17,0.18,0.17,0.18,0.19,0.18,0.19,0.18,0.18,0.15,0.65,4.29,11.00,9.00,6.00,0.55,N
1640,20999,2020-03-31_2.jpeg,2020-08-31_1.jpeg,1.28,2.20,1.33,2.20,1.75,1.38,2.16,1.21,2.17,1.73,0.50,0.70,0.53,0.68,0.60,0.49,0.64,0.47,0.63,0.56,0.81,0.75,0.79,0.76,0.78,0.82,0.78,0.82,0.79,0.80,0.44,0.42,0.44,0.42,0.43,0.42,0.41,0.42,0.41,0.42,0.97,0.95,0.97,0.95,0.96,0.97,0.96,0.98,0.96,0.96,0.19,0.18,0.19,0.18,0.18,0.18,0.17,0.18,0.17,0.18,0.11,0.96,6.35,4.00,4.00,4.00,1.00,N
1641,21002,2016-08-31_10.jpeg,2016-09-09_9.jpeg,1.57,2.40,1.35,2.55,1.97,1.47,2.21,1.24,2.36,1.82,0.48,0.63,0.46,0.62,0.55,0.46,0.58,0.43,0.57,0.51,0.83,0.79,0.82,0.80,0.81,0.83,0.81,0.84,0.82,0.82,0.46,0.45,0.46,0.45,0.45,0.46,0.45,0.47,0.46,0.46,0.97,0.96,0.98,0.96,0.97,0.97,0.96,0.98,0.95,0.96,0.21,0.20,0.21,0.20,0.20,0.22,0.21,0.22,0.21,0.21,0.09,0.96,6.53,4.00,4.00,3.00,0.75,N
1642,21002,2016-09-09_9.jpeg,2017-04-28_8.jpeg,1.47,2.21,1.24,2.36,1.82,1.63,2.67,1.51,2.68,2.12,0.46,0.58,0.43,0.57,0.51,0.47,0.62,0.44,0.60,0.53,0.83,0.81,0.84,0.82,0.82,0.84,0.81,0.85,0.82,0.83,0.46,0.45,0.47,0.46,0.46,0.45,0.44,0.45,0.44,0.44,0.97,0.96,0.98,0.95,0.96,0.97,0.95,0.97,0.95,0.96,0.22,0.21,0.22,0.21,0.21,0.20,0.19,0.20,0.19,0.20,0.12,0.90,5.96,4.00,1.00,1.00,0.25,N
1643,21002,2017-04-28_8.jpeg,2017-08-21_7.jpeg,1.63,2.67,1.51,2.68,2.12,1.70,2.71,1.45,2.87,2.18,0.47,0.62,0.44,0.60,0.53,0.42,0.55,0.38,0.54,0.47,0.84,0.81,0.85,0.82,0.83,0.86,0.84,0.87,0.85,0.86,0.45,0.44,0.45,0.44,0.44,0.46,0.45,0.46,0.45,0.45,0.97,0.95,0.97,0.95,0.96,0.97,0.96,0.98,0.96,0.97,0.20,0.19,0.20,0.19,0.20,0.21,0.20,0.21,0.20,0.21,0.16,0.84,5.31,1.00,3.00,1.00,0.33,N
1644,21002,2017-08-21_7.jpeg,2018-03-11_6.jpeg,1.70,2.71,1.45,2.87,2.18,1.08,1.53,0.94,1.78,1.33,0.42,0.55,0.38,0.54,0.47,0.40,0.49,0.38,0.52,0.45,0.86,0.84,0.87,0.85,0.86,0.85,0.83,0.85,0.83,0.84,0.46,0.45,0.46,0.45,0.45,0.45,0.44,0.45,0.44,0.45,0.97,0.96,0.98,0.96,0.97,0.97,0.96,0.97,0.95,0.96,0.21,0.20,0.21,0.20,0.21,0.20,0.20,0.21,0.20,0.20,0.17,0.91,5.63,3.00,2.00,2.00,0.67,N
1645,21002,2018-03-11_6.jpeg,2018-07-08_5.jpeg,1.08,1.53,0.94,1.78,1.33,0.88,1.37,0.74,1.45,1.11,0.40,0.49,0.38,0.52,0.45,0.28,0.37,0.25,0.38,0.32,0.85,0.83,0.85,0.83,0.84,0.90,0.88,0.91,0.88,0.89,0.45,0.44,0.45,0.44,0.45,0.47,0.46,0.47,0.46,0.46,0.97,0.96,0.97,0.95,0.96,0.97,0.96,0.98,0.96,0.97,0.20,0.20,0.21,0.20,0.20,0.22,0.21,0.22,0.21,0.22,0.16,0.95,6.32,2.00,7.00,1.00,0.14,Y
1646,21002,2018-07-08_5.jpeg,2019-04-20_4.jpeg,0.88,1.37,0.74,1.45,1.11,1.56,2.16,1.50,2.44,1.91,0.28,0.37,0.25,0.38,0.32,0.63,0.74,0.61,0.79,0.69,0.90,0.88,0.91,0.88,0.89,0.76,0.73,0.76,0.72,0.74,0.47,0.46,0.47,0.46,0.46,0.45,0.44,0.45,0.43,0.44,0.97,0.96,0.98,0.96,0.97,0.95,0.93,0.95,0.93,0.94,0.22,0.21,0.22,0.21,0.22,0.20,0.19,0.20,0.19,0.19,0.13,0.92,5.97,7.00,8.00,6.00,0.75,N
1647,21002,2019-04-20_4.jpeg,2019-08-25_3.jpeg,1.56,2.16,1.50,2.44,1.91,1.28,1.98,1.06,2.05,1.59,0.63,0.74,0.61,0.79,0.69,0.41,0.54,0.37,0.54,0.47,0.76,0.73,0.76,0.72,0.74,0.85,0.82,0.86,0.82,0.84,0.45,0.44,0.45,0.43,0.44,0.45,0.44,0.45,0.44,0.44,0.95,0.93,0.95,0.93,0.94,0.97,0.95,0.98,0.95,0.96,0.20,0.19,0.20,0.19,0.19,0.20,0.19,0.20,0.19,0.20,0.13,0.80,5.05,8.00,6.00,2.00,0.25,N
1648,21002,2019-08-25_3.jpeg,2020-03-31_2.jpeg,1.28,1.98,1.06,2.05,1.59,1.37,1.93,1.25,2.18,1.68,0.41,0.54,0.37,0.54,0.47,0.54,0.66,0.53,0.70,0.61,0.85,0.82,0.86,0.82,0.84,0.79,0.76,0.79,0.75,0.77,0.45,0.44,0.45,0.44,0.44,0.45,0.44,0.45,0.43,0.44,0.97,0.95,0.98,0.95,0.96,0.96,0.94,0.96,0.94,0.95,0.20,0.19,0.20,0.19,0.20,0.20,0.19,0.20,0.19,0.19,0.12,0.78,5.33,3.00,4.00,3.00,0.75,N
1649,21002,2020-03-31_2.jpeg,2020-08-31_1.jpeg,1.37,1.93,1.25,2.18,1.68,1.20,1.87,1.02,1.95,1.51,0.54,0.66,0.53,0.70,0.61,0.39,0.51,0.36,0.51,0.44,0.79,0.76,0.79,0.75,0.77,0.86,0.83,0.86,0.83,0.85,0.45,0.44,0.45,0.43,0.44,0.45,0.44,0.45,0.44,0.44,0.96,0.94,0.96,0.94,0.95,0.97,0.95,0.97,0.95,0.96,0.20,0.19,0.20,0.19,0.19,0.20,0.19,0.20,0.19,0.20,0.12,0.83,5.66,4.00,5.00,4.00,0.80,N
1650,21004,2016-09-09_9.jpeg,2017-05-04_8.jpeg,1.83,2.58,1.91,2.77,2.27,1.98,2.98,1.94,2.45,2.34,0.61,0.71,0.62,0.73,0.67,0.67,0.81,0.67,0.75,0.72,0.79,0.77,0.78,0.76,0.78,0.77,0.74,0.76,0.75,0.76,0.49,0.48,0.49,0.49,0.49,0.49,0.48,0.49,0.49,0.49,0.95,0.94,0.95,0.93,0.94,0.95,0.92,0.95,0.93,0.94,0.24,0.23,0.24,0.24,0.24,0.24,0.23,0.24,0.24,0.24,0.13,0.73,4.99,5.00,5.00,4.00,0.80,N
1651,21004,2017-05-04_8.jpeg,2017-08-17_7.jpeg,1.98,2.98,1.94,2.45,2.34,2.03,3.05,1.92,2.52,2.38,0.67,0.81,0.67,0.75,0.72,0.64,0.78,0.65,0.73,0.70,0.77,0.74,0.76,0.75,0.76,0.78,0.75,0.77,0.76,0.77,0.49,0.48,0.49,0.49,0.49,0.49,0.48,0.49,0.48,0.49,0.95,0.92,0.95,0.93,0.94,0.95,0.93,0.96,0.94,0.95,0.24,0.23,0.24,0.24,0.24,0.24,0.23,0.24,0.23,0.24,0.19,0.77,5.21,5.00,4.00,4.00,0.80,N
1652,21004,2017-08-17_7.jpeg,2018-03-13_6.jpeg,2.03,3.05,1.92,2.52,2.38,1.50,2.19,1.66,2.36,1.93,0.64,0.78,0.65,0.73,0.70,0.55,0.65,0.58,0.68,0.61,0.78,0.75,0.77,0.76,0.77,0.80,0.78,0.79,0.77,0.79,0.49,0.48,0.49,0.48,0.49,0.49,0.48,0.49,0.48,0.48,0.95,0.93,0.96,0.94,0.95,0.96,0.94,0.95,0.93,0.94,0.24,0.23,0.24,0.23,0.24,0.24,0.23,0.24,0.23,0.23,0.17,0.76,4.94,4.00,4.00,3.00,0.75,N
1653,21004,2018-03-13_6.jpeg,2018-07-08_5.jpeg,1.50,2.19,1.66,2.36,1.93,1.21,1.92,1.09,1.48,1.42,0.55,0.65,0.58,0.68,0.61,0.40,0.51,0.39,0.45,0.44,0.80,0.78,0.79,0.77,0.79,0.85,0.84,0.86,0.84,0.85,0.49,0.48,0.49,0.48,0.48,0.49,0.49,0.50,0.49,0.49,0.96,0.94,0.95,0.93,0.94,0.97,0.95,0.97,0.96,0.96,0.24,0.23,0.24,0.23,0.23,0.24,0.24,0.25,0.24,0.24,0.15,0.77,5.04,4.00,3.00,2.00,0.50,N
1654,21004,2018-07-08_5.jpeg,2019-04-20_4.jpeg,1.21,1.92,1.09,1.48,1.42,1.62,2.37,1.69,2.32,2.00,0.40,0.51,0.39,0.45,0.44,0.59,0.71,0.61,0.70,0.65,0.85,0.84,0.86,0.84,0.85,0.78,0.76,0.78,0.76,0.77,0.49,0.49,0.50,0.49,0.49,0.49,0.48,0.49,0.48,0.48,0.97,0.95,0.97,0.96,0.96,0.95,0.93,0.95,0.94,0.94,0.24,0.24,0.25,0.24,0.24,0.24,0.23,0.24,0.23,0.23,0.14,0.79,5.26,3.00,4.00,3.00,0.75,N
1655,21004,2019-04-20_4.jpeg,2019-08-25_3.jpeg,1.62,2.37,1.69,2.32,2.00,1.55,2.35,1.37,2.08,1.84,0.59,0.71,0.61,0.70,0.65,0.45,0.55,0.43,0.52,0.49,0.78,0.76,0.78,0.76,0.77,0.85,0.83,0.85,0.84,0.84,0.49,0.48,0.49,0.48,0.48,0.51,0.50,0.51,0.50,0.50,0.95,0.93,0.95,0.94,0.94,0.97,0.95,0.97,0.96,0.96,0.24,0.23,0.24,0.23,0.23,0.26,0.25,0.26,0.25,0.25,0.12,0.85,5.71,4.00,4.00,4.00,1.00,N
1656,21004,2019-08-25_3.jpeg,2020-03-31_2.jpeg,1.55,2.35,1.37,2.08,1.84,1.74,2.41,1.75,2.53,2.11,0.45,0.55,0.43,0.52,0.49,0.59,0.69,0.61,0.71,0.65,0.85,0.83,0.85,0.84,0.84,0.79,0.77,0.78,0.77,0.78,0.51,0.50,0.51,0.50,0.50,0.49,0.48,0.49,0.48,0.49,0.97,0.95,0.97,0.96,0.96,0.95,0.94,0.95,0.93,0.94,0.26,0.25,0.26,0.25,0.25,0.24,0.23,0.24,0.23,0.24,0.18,0.66,4.26,2.00,2.00,2.00,1.00,N
1657,21004,2020-03-31_2.jpeg,2020-08-31_1.jpeg,1.74,2.41,1.75,2.53,2.11,1.33,1.98,1.25,1.95,1.63,0.59,0.69,0.61,0.71,0.65,0.40,0.48,0.39,0.49,0.44,0.79,0.77,0.78,0.77,0.78,0.86,0.85,0.86,0.85,0.86,0.49,0.48,0.49,0.48,0.49,0.51,0.50,0.51,0.50,0.51,0.95,0.94,0.95,0.93,0.94,0.97,0.96,0.97,0.96,0.96,0.24,0.23,0.24,0.23,0.24,0.26,0.25,0.26,0.25,0.26,0.14,0.78,5.28,2.00,2.00,1.00,0.50,N
1658,21011,2016-09-09_9.jpeg,2017-05-04_8.jpeg,2.34,4.83,3.12,5.01,3.82,2.89,5.80,3.64,6.03,4.59,0.63,1.02,0.78,1.04,0.87,0.73,1.14,0.85,1.16,0.97,0.78,0.70,0.74,0.69,0.73,0.75,0.67,0.72,0.67,0.70,0.32,0.30,0.31,0.29,0.31,0.30,0.28,0.30,0.28,0.29,0.96,0.91,0.94,0.91,0.93,0.95,0.90,0.94,0.90,0.92,0.10,0.09,0.10,0.09,0.09,0.09,0.08,0.09,0.08,0.08,0.14,0.84,5.69,2.00,1.00,1.00,0.50,N
1659,21011,2017-05-04_8.jpeg,2017-08-17_7.jpeg,2.89,5.80,3.64,6.03,4.59,2.63,5.39,3.46,5.68,4.29,0.73,1.14,0.85,1.16,0.97,0.64,1.02,0.78,1.06,0.87,0.75,0.67,0.72,0.67,0.70,0.78,0.71,0.75,0.70,0.74,0.30,0.28,0.30,0.28,0.29,0.32,0.30,0.32,0.30,0.31,0.95,0.90,0.94,0.90,0.92,0.96,0.92,0.95,0.91,0.93,0.09,0.08,0.09,0.08,0.08,0.10,0.09,0.10,0.09,0.10,0.13,0.87,5.96,1.00,2.00,1.00,0.50,N
1660,21011,2017-08-17_7.jpeg,2018-03-13_6.jpeg,2.63,5.39,3.46,5.68,4.29,2.71,5.48,3.53,5.78,4.38,0.64,1.02,0.78,1.06,0.87,0.67,1.06,0.80,1.09,0.90,0.78,0.71,0.75,0.70,0.74,0.78,0.70,0.75,0.70,0.73,0.32,0.30,0.32,0.30,0.31,0.29,0.28,0.29,0.27,0.28,0.96,0.92,0.95,0.91,0.93,0.96,0.91,0.94,0.91,0.93,0.10,0.09,0.10,0.09,0.10,0.09,0.08,0.09,0.08,0.08,0.16,0.78,4.89,2.00,1.00,1.00,0.50,N
1661,21011,2018-03-13_6.jpeg,2018-07-08_5.jpeg,2.71,5.48,3.53,5.78,4.38,1.82,3.39,2.02,3.41,2.66,0.67,1.06,0.80,1.09,0.90,0.53,0.82,0.61,0.81,0.69,0.78,0.70,0.75,0.70,0.73,0.81,0.74,0.78,0.74,0.77,0.29,0.28,0.29,0.27,0.28,0.30,0.28,0.30,0.28,0.29,0.96,0.91,0.94,0.91,0.93,0.96,0.92,0.95,0.92,0.94,0.09,0.08,0.09,0.08,0.08,0.09,0.08,0.09,0.08,0.08,0.14,0.84,5.63,1.00,2.00,1.00,0.50,N
1662,21011,2018-07-08_5.jpeg,2019-04-20_4.jpeg,1.82,3.39,2.02,3.41,2.66,2.47,4.52,2.67,4.68,3.58,0.53,0.82,0.61,0.81,0.69,0.68,1.00,0.73,1.02,0.85,0.81,0.74,0.78,0.74,0.77,0.76,0.69,0.75,0.69,0.72,0.30,0.28,0.30,0.28,0.29,0.33,0.31,0.33,0.30,0.32,0.96,0.92,0.95,0.92,0.94,0.96,0.92,0.96,0.92,0.94,0.09,0.08,0.09,0.08,0.08,0.11,0.09,0.11,0.09,0.10,0.17,0.80,5.31,2.00,1.00,1.00,0.50,N
1663,21011,2019-04-20_4.jpeg,2019-08-25_3.jpeg,2.47,4.52,2.67,4.68,3.58,1.94,3.91,2.44,3.95,3.06,0.68,1.00,0.73,1.02,0.85,0.55,0.86,0.63,0.86,0.72,0.76,0.69,0.75,0.69,0.72,0.80,0.74,0.79,0.75,0.77,0.33,0.31,0.33,0.30,0.32,0.32,0.30,0.32,0.30,0.31,0.96,0.92,0.96,0.92,0.94,0.96,0.92,0.95,0.92,0.94,0.11,0.09,0.11,0.09,0.10,0.10,0.09,0.10,0.09,0.09,0.21,0.75,5.00,1.00,1.00,1.00,1.00,Y
1664,21011,2019-08-25_3.jpeg,2020-03-31_2.jpeg,1.94,3.91,2.44,3.95,3.06,2.70,5.22,3.30,5.30,4.13,0.55,0.86,0.63,0.86,0.72,0.83,1.21,0.91,1.21,1.04,0.80,0.74,0.79,0.75,0.77,0.70,0.63,0.69,0.63,0.66,0.32,0.30,0.32,0.30,0.31,0.28,0.26,0.28,0.26,0.27,0.96,0.92,0.95,0.92,0.94,0.95,0.91,0.94,0.91,0.93,0.10,0.09,0.10,0.09,0.09,0.08,0.07,0.08,0.07,0.07,0.16,0.77,5.06,1.00,1.00,1.00,1.00,N
1665,21011,2020-03-31_2.jpeg,2020-08-31_1.jpeg,2.70,5.22,3.30,5.30,4.13,2.23,4.14,2.50,4.37,3.31,0.83,1.21,0.91,1.21,1.04,0.59,0.89,0.67,0.93,0.77,0.70,0.63,0.69,0.63,0.66,0.79,0.73,0.77,0.72,0.75,0.28,0.26,0.28,0.26,0.27,0.33,0.31,0.32,0.30,0.32,0.95,0.91,0.94,0.91,0.93,0.96,0.93,0.96,0.92,0.94,0.08,0.07,0.08,0.07,0.07,0.11,0.10,0.11,0.09,0.10,0.16,0.82,5.52,1.00,1.00,1.00,1.00,N
1666,21014,2016-09-09_13.jpeg,2017-04-28_12.jpeg,1.81,3.19,2.06,3.22,2.57,1.40,2.90,1.99,2.82,2.28,0.65,0.95,0.77,0.95,0.83,0.61,0.88,0.67,0.85,0.75,0.75,0.68,0.71,0.68,0.70,0.76,0.69,0.75,0.70,0.73,0.33,0.31,0.33,0.31,0.32,0.31,0.30,0.31,0.30,0.31,0.92,0.87,0.91,0.86,0.89,0.94,0.87,0.91,0.87,0.90,0.11,0.10,0.11,0.10,0.10,0.10,0.09,0.10,0.09,0.09,0.13,0.82,5.54,1.00,2.00,1.00,0.50,N
1667,21014,2017-04-28_12.jpeg,2017-05-04_11.jpeg,1.40,2.90,1.99,2.82,2.28,2.39,3.81,2.01,3.96,3.04,0.61,0.88,0.67,0.85,0.75,0.82,1.07,0.67,1.08,0.91,0.76,0.69,0.75,0.70,0.73,0.70,0.65,0.75,0.65,0.69,0.31,0.30,0.31,0.30,0.31,0.31,0.30,0.31,0.29,0.30,0.94,0.87,0.91,0.87,0.90,0.92,0.88,0.93,0.87,0.90,0.10,0.09,0.10,0.09,0.09,0.09,0.09,0.10,0.09,0.09,0.14,0.66,4.25,2.00,1.00,1.00,0.50,N
1668,21014,2017-05-04_11.jpeg,2017-08-17_10.jpeg,2.39,3.81,2.01,3.96,3.04,3.05,5.09,2.65,5.07,3.96,0.82,1.07,0.67,1.08,0.91,0.93,1.28,0.82,1.29,1.08,0.70,0.65,0.75,0.65,0.69,0.69,0.62,0.71,0.61,0.66,0.31,0.30,0.31,0.29,0.30,0.30,0.29,0.31,0.29,0.30,0.92,0.88,0.93,0.87,0.90,0.92,0.86,0.93,0.86,0.89,0.09,0.09,0.10,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.16,0.69,4.76,6.00,6.00,5.00,0.83,N
1669,21014,2017-08-17_10.jpeg,2017-08-21_9.jpeg,3.05,5.09,2.65,5.07,3.96,1.47,2.75,1.76,2.69,2.17,0.93,1.28,0.82,1.29,1.08,0.65,0.90,0.66,0.86,0.77,0.69,0.62,0.71,0.61,0.66,0.74,0.68,0.75,0.69,0.72,0.30,0.29,0.31,0.29,0.30,0.32,0.31,0.32,0.31,0.31,0.92,0.86,0.93,0.86,0.89,0.94,0.89,0.93,0.89,0.91,0.09,0.09,0.09,0.09,0.09,0.10,0.09,0.10,0.09,0.10,0.13,0.59,4.31,6.00,6.00,4.00,0.67,N
1670,21014,2017-08-21_9.jpeg,2018-03-11_8.jpeg,1.47,2.75,1.76,2.69,2.17,0.86,1.88,1.49,2.10,1.58,0.65,0.90,0.66,0.86,0.77,0.48,0.69,0.55,0.73,0.61,0.74,0.68,0.75,0.69,0.72,0.79,0.74,0.79,0.73,0.76,0.32,0.31,0.32,0.31,0.31,0.32,0.31,0.32,0.31,0.31,0.94,0.89,0.93,0.89,0.91,0.95,0.90,0.92,0.89,0.91,0.10,0.09,0.10,0.09,0.10,0.10,0.10,0.10,0.09,0.10,0.13,0.72,4.97,6.00,6.00,4.00,0.67,N
1671,21014,2018-03-11_8.jpeg,2018-03-13_7.jpeg,0.86,1.88,1.49,2.10,1.58,0.98,2.43,1.94,2.54,1.97,0.48,0.69,0.55,0.73,0.61,0.50,0.80,0.67,0.81,0.69,0.79,0.74,0.79,0.73,0.76,0.79,0.71,0.75,0.71,0.74,0.32,0.31,0.32,0.31,0.31,0.32,0.30,0.32,0.30,0.31,0.95,0.90,0.92,0.89,0.91,0.94,0.85,0.88,0.84,0.88,0.10,0.10,0.10,0.09,0.10,0.10,0.09,0.10,0.09,0.10,0.18,0.84,5.63,6.00,6.00,3.00,0.50,N
1685,21500,2020-03-31_2.jpeg,2020-08-31_1.jpeg,1.60,2.69,1.50,2.73,2.13,1.73,3.04,1.82,3.06,2.41,0.52,0.71,0.49,0.73,0.61,0.54,0.72,0.51,0.74,0.63,0.81,0.77,0.82,0.76,0.79,0.80,0.77,0.82,0.76,0.79,0.35,0.34,0.35,0.34,0.34,0.34,0.33,0.35,0.33,0.34,0.97,0.95,0.97,0.94,0.96,0.97,0.94,0.97,0.94,0.95,0.12,0.11,0.13,0.11,0.12,0.12,0.11,0.12,0.11,0.11,0.14,0.85,5.68,7.00,6.00,6.00,0.86,N
1686,21502,2016-09-09_10.jpeg,2017-05-04_9.jpeg,2.45,4.85,3.43,4.67,3.85,3.02,5.16,3.23,5.14,4.14,0.91,1.31,1.08,1.29,1.15,1.00,1.34,1.00,1.34,1.17,0.67,0.60,0.64,0.60,0.63,0.66,0.60,0.66,0.60,0.63,0.33,0.31,0.33,0.31,0.32,0.28,0.26,0.29,0.26,0.27,0.88,0.77,0.84,0.78,0.82,0.90,0.82,0.89,0.82,0.86,0.11,0.10,0.11,0.09,0.10,0.08,0.07,0.08,0.07,0.07,0.14,0.85,5.66,6.00,6.00,6.00,1.00,N
1687,21502,2017-05-04_9.jpeg,2017-08-17_8.jpeg,3.02,5.16,3.23,5.14,4.14,2.17,3.41,2.02,3.73,2.83,1.00,1.34,1.00,1.34,1.17,0.69,0.92,0.69,0.98,0.82,0.66,0.60,0.66,0.60,0.63,0.76,0.71,0.75,0.70,0.73,0.28,0.26,0.29,0.26,0.27,0.30,0.29,0.31,0.29,0.30,0.90,0.82,0.89,0.82,0.86,0.94,0.91,0.95,0.90,0.93,0.08,0.07,0.08,0.07,0.07,0.09,0.08,0.10,0.08,0.09,0.16,0.84,5.63,6.00,6.00,6.00,1.00,N
1688,21502,2017-08-17_8.jpeg,2018-03-13_7.jpeg,2.17,3.41,2.02,3.73,2.83,3.13,4.20,2.40,4.96,3.67,0.69,0.92,0.69,0.98,0.82,1.01,1.19,0.85,1.34,1.10,0.76,0.71,0.75,0.70,0.73,0.65,0.62,0.69,0.59,0.64,0.30,0.29,0.31,0.29,0.30,0.27,0.26,0.28,0.25,0.26,0.94,0.91,0.95,0.90,0.93,0.87,0.83,0.90,0.80,0.85,0.09,0.08,0.10,0.08,0.09,0.07,0.07,0.08,0.06,0.07,0.19,0.73,4.73,6.00,5.00,5.00,0.83,Y
1689,21502,2018-03-13_7.jpeg,2018-07-08_6.jpeg,3.13,4.20,2.40,4.96,3.67,1.66,2.50,1.56,2.70,2.11,1.01,1.19,0.85,1.34,1.10,0.68,0.87,0.67,0.92,0.79,0.65,0.62,0.69,0.59,0.64,0.74,0.69,0.74,0.68,0.71,0.27,0.26,0.28,0.25,0.26,0.28,0.27,0.29,0.27,0.28,0.87,0.83,0.90,0.80,0.85,0.94,0.90,0.94,0.90,0.92,0.07,0.07,0.08,0.06,0.07,0.08,0.07,0.09,0.07,0.08,0.14,0.86,5.81,5.00,6.00,5.00,0.83,N
1690,21502,2018-07-08_6.jpeg,2019-03-25_5.jpeg,1.66,2.50,1.56,2.70,2.11,4.93,6.89,4.83,8.33,6.25,0.68,0.87,0.67,0.92,0.79,1.34,1.60,1.30,1.81,1.51,0.74,0.69,0.74,0.68,0.71,0.59,0.56,0.60,0.52,0.57,0.28,0.27,0.29,0.27,0.28,0.26,0.25,0.27,0.25,0.26,0.94,0.90,0.94,0.90,0.92,0.85,0.79,0.86,0.75,0.81,0.08,0.07,0.09,0.07,0.08,0.07,0.06,0.07,0.06,0.07,0.15,0.66,3.92,6.00,5.00,5.00,0.83,N
1691,21502,2019-03-25_5.jpeg,2019-04-20_4.jpeg,4.93,6.89,4.83,8.33,6.25,2.34,3.35,1.58,3.32,2.65,1.34,1.60,1.30,1.81,1.51,0.76,0.94,0.61,0.93,0.81,0.59,0.56,0.60,0.52,0.57,0.73,0.69,0.77,0.69,0.72,0.26,0.25,0.27,0.25,0.26,0.34,0.33,0.35,0.33,0.34,0.85,0.79,0.86,0.75,0.81,0.92,0.89,0.95,0.89,0.91,0.07,0.06,0.07,0.06,0.07,0.12,0.11,0.13,0.11,0.11,0.18,0.70,4.16,5.00,6.00,5.00,0.83,N
